event_id,fixture_id,participant_id,player_id,related_player_id,type_id,minute,extra_minute,result,info,player_name
32421763,10332791,78,2723.0,,19,45,,,Roughing,Dale Stephens
32421583,10332792,14,995.0,,14,44,,0-2,,Romelu Lukaku 
32421654,10332792,27,1448.0,4598726.0,18,80,,,,A. Barnes
32421601,10332792,27,505.0,2361.0,18,58,,,,Sam Vokes
32421636,10332792,14,824.0,820.0,18,76,,,,Ander Herrera
32421669,10332792,27,1148.0,914.0,18,84,,,,M. Vydra
32421687,10332792,14,1849.0,1992.0,18,90,2.0,,,E. Bailly
76455958,10332792,14,1878.0,,20,71,,,Unsportsmanlike conduct,Marcus Rashford
32421779,10332792,14,1992.0,,17,69,,,,Paul Pogba 
32421620,10332792,14,1878.0,1300.0,18,61,,,,Marcus Rashford
32421570,10332792,14,995.0,1300.0,14,27,,0-1,,Romelu Lukaku 
32421715,10332792,27,4598726.0,,19,52,,,Tripping,Dwight McNeil
32421749,10332792,14,955.0,,19,74,,,Tripping,Luke Shaw
32421739,10332792,14,995.0,,19,74,,,Tripping,Romelu Lukaku 
32421726,10332792,27,361.0,,19,71,,,Roughing,Phil Bardsley
32421697,10332792,14,1300.0,,19,18,,,Roughing,A. Sánchez
32421777,10332793,19,130022.0,97087.0,18,70,,,,Lucas Torreira
32421728,10332793,69,186484.0,2515.0,14,45,2.0,1-1,,Víctor Camarasa
32421762,10332793,19,95334.0,130022.0,14,81,,2-3,,Alexandre Lacazette
32421807,10332793,69,2610.0,186484.0,18,89,,,,Gary Madine
32421788,10332793,19,627.0,1430.0,18,84,,,,Danny Welbeck 
32421741,10332793,19,31739.0,95334.0,14,62,,1-2,,Pierre-Emerick Aubameyang
32421816,10332793,19,1835.0,31739.0,18,89,,,,Henrikh Mkhitaryan
32421724,10332793,19,3817.0,1887.0,14,11,,0-1,,Nurgzay Khayrulin
32421751,10332793,69,320.0,3057.0,14,70,,2-2,,Danny Ward
32421797,10332793,69,3017.0,320.0,18,84,,,,K. Zohorè
32421827,10332793,19,97087.0,,19,58,,,Holding,Mattéo Guendouzi
32421836,10332793,19,1887.0,,19,66,,,Holding,Granit Xhaka
32421844,10332793,69,186484.0,,19,77,,,Tripping,Víctor Camarasa
32421848,10332793,69,1842.0,,19,90,3.0,,Tripping,Harry Arter
32421822,10332793,19,1899.0,,19,51,,,Handling,Héctor Bellerín
32421819,10332793,19,1303.0,,19,25,,,Roughing,Nacho Monreal
32421840,10332793,69,261.0,,19,71,,,Tripping,Junior Hoilett
32421552,10332794,18,1923.0,798.0,14,72,,1-0,,Pedro
32421589,10332794,18,1923.0,1317.0,18,65,,,,Pedro
32421619,10332794,52,836.0,1095.0,18,80,,,,Jordon Ibe
32421574,10332794,18,798.0,129660.0,18,61,,,,Olivier Giroud
32421563,10332794,18,1331.0,1128.0,14,85,,2-0,,Eden Hazard
32421650,10332794,52,1834.0,186766.0,18,88,,,,Lewis Cook
32421631,10332794,52,4901.0,1029.0,18,80,,,,Lys Mousset
32421604,10332794,18,1953.0,73147.0,18,79,,,,Ruben Loftus-Cheek 
32421688,10332794,18,1128.0,,19,33,,,Holding,Marcos Alonso
32421667,10332794,52,568.0,,19,20,,,Tripping,Dan Gosling
32421725,10332794,52,186766.0,,19,70,,,Tripping,J. Lerma
32421709,10332794,18,1193.0,,19,55,,,Tripping,N'Golo Kanté 
32421571,10332795,51,1243.0,1249.0,18,72,,,,Cheikhou Kouyaté 
32421547,10332795,65,1744.0,1387.0,14,90,2.0,0-2,,Pierre-Emile Höjbjerg 
32421685,10332795,65,1068.0,,17,65,,,,Charlie Austin
32421581,10332795,65,1387.0,150759.0,18,73,,,,Matt Targett
32421560,10332795,65,1068.0,722.0,18,62,,,,Charlie Austin
32421533,10332795,65,1450.0,1362.0,14,47,,0-1,,D. Ings
32421596,10332795,51,31840.0,927.0,18,76,,,,Max Meyer
32421612,10332795,51,25514.0,1038.0,18,76,,,,Alexander Sörloth
32421635,10332795,65,1505.0,1450.0,18,78,,,,Oriol Romeu
32421671,10332795,65,31129.0,,19,77,,,Roughing,J. Vestergaard
32421656,10332795,51,5252.0,,19,64,,,Handling,Aaron Wan-Bissaka
32421801,10332796,251,31746.0,32518.0,18,76,,,,Erik Durm
32421794,10332796,13,390.0,95368.0,18,76,,,,L. Baines
32421808,10332796,13,4607.0,814.0,18,76,,,,Oumar Niasse
32421786,10332796,251,3264.0,96775.0,18,60,,,,Elias Kachunga
32421774,10332796,13,5321.0,53.0,18,57,,,,Ademola Lookman
32421767,10332796,13,5141.0,95368.0,14,36,,1-1,,Dominic Calvert-Lewin
32421761,10332796,251,6087.0,,14,34,,0-1,,Philip Billing
32421813,10332796,251,62250.0,96201.0,18,90,2.0,,,Laurent Depoitre
32421828,10332796,13,1706.0,,19,63,,,Tripping,Tom Davies
32421824,10332796,13,1692.0,,19,55,,,Holding,Mason Holgate
32421820,10332796,251,6087.0,,19,4,,,Tripping,Philip Billing
32421834,10332796,13,967.0,,19,86,,,Holding,Morgan Schneiderlin
32421837,10332796,251,24613.0,,19,89,,,Tripping,Zanka
32421832,10332796,251,32518.0,,19,73,,,Unsportsmanlike conduct,Florent Hadergjonaj 
32421713,10332797,8,1714.0,4125.0,18,71,,,,Xherdan Shaqiri
32421677,10332797,42,1488.0,174.0,18,61,,,,Kelechi Iheanacho
32421700,10332797,8,32640.0,323.0,18,71,,,,Naby Keïta
32421665,10332797,42,95860.0,6838.0,14,63,,1-2,,Rachid Ghezzal 
32421634,10332797,8,1389.0,1078.0,14,10,,0-1,,Sadio Mané 
32421734,10332797,42,1212.0,1572.0,18,76,,,,Shinji Okazaki
32421765,10332797,8,1920.0,1917.0,18,89,,,,Joel Matip
32421754,10332797,42,1573.0,6838.0,18,83,,,,Daniel Amartey
32421652,10332797,8,1461.0,197.0,14,45,,0-2,,Roberto Firmino
32421810,10332797,42,5319.0,,19,90,5.0,,,Wilfred Ndidi
32421785,10332797,42,95860.0,,19,61,,,Roughing,Rachid Ghezzal 
32421795,10332797,42,4679.0,,19,88,,,,Nampalys Mendy
32421802,10332797,8,197.0,,19,90,3.0,,,James Milner 
32421775,10332797,8,1743.0,,19,55,,,Tripping,Virgil van Dijk 
32421649,10332798,9,96353.0,5329.0,18,58,,,,Bernardo Silva
32421632,10332798,20,1015.0,4265.0,18,54,,,,Christian Atsu
32421595,10332798,20,4317.0,1651.0,14,30,,1-1,,DeAndre Yedlin
32421664,10332798,20,1468.0,1651.0,18,73,,,,Joselu
32421681,10332798,9,4842.0,971.0,18,76,,,,Ilkay Gündogan
32421692,10332798,20,3071.0,360.0,18,81,,,,Jacob Murphy
32421705,10332798,9,236.0,294.0,18,89,,,,Vincent Kompany
32421615,10332798,9,911.0,1359.0,14,52,,2-1,,Kyle Walker
32421572,10332798,9,802.0,96183.0,14,8,,1-0,,Raheem Sterling 
32421646,10332799,6,1632.0,988.0,18,81,,,,Fernando Llorente
32421611,10332799,25,537.0,1253.0,14,76,,2-1,,Craig Cathcart
32421593,10332799,25,1250.0,1253.0,14,69,,1-1,,Troy Deeney
32421630,10332799,25,4766.0,1625.0,18,70,,,,Isaac Success
32421577,10332799,6,2144.0,,15,53,,0-1,,Abdoulaye Doucouré
32421660,10332799,25,2225.0,2332.0,18,86,,,,Nathaniel Chalobah
32421679,10332799,6,1711.0,852.0,18,86,,,,Harry Winks
32421693,10332799,6,1271.0,989.0,18,89,,,,Danny Rose
32421717,10332799,25,422.0,4764.0,18,90,,,,A. Mariappa
32421757,10332799,25,4766.0,,19,90,3.0,,,Isaac Success
32421745,10332799,6,852.0,,19,68,,,Elbowing,Mousa Dembélé
32421736,10332799,25,1276.0,,19,52,,,Holding,Étienne Capoue
32421553,10332800,29,4241.0,160116.0,14,90,3.0,0-1,,Adama Traoré
32421606,10332800,29,160116.0,6563.0,18,72,,,,Léo Bonatini
32421575,10332800,29,4241.0,159917.0,18,62,,,,Adama Traoré
32421592,10332800,1,1517.0,717.0,18,64,,,,Pedro Obiang
32421562,10332800,1,204697.0,870.0,18,46,,,,Andriy Yarmolenko
32421626,10332800,1,736.0,1922.0,18,75,,,,Chicharito
32421647,10332800,29,537514.0,160217.0,18,87,,,,Rúben Vinagre
32421707,10332800,29,898.0,,19,79,,,Roughing,Ryan Bennett
32421683,10332800,1,1261.0,,19,60,,,Unsportsmanlike conduct,Aaron Cresswell 
32421663,10332800,1,4371.0,,19,24,,,Tripping,Ryan Fredericks
32421858,10332801,52,1029.0,,16,41,,3-0,,Joshua King
32421861,10332801,52,1095.0,2712.0,14,81,,4-0,,Adam Smith
32421853,10332801,52,2712.0,1065.0,14,37,,2-0,,Ryan Fraser
32421888,10332801,52,4901.0,1029.0,18,85,,,,Lys Mousset
32421875,10332801,42,1488.0,1572.0,18,61,,,,Kelechi Iheanacho
32421872,10332801,42,174.0,95860.0,18,61,,,,Marc Albrighton
32421867,10332801,42,174.0,1488.0,14,89,,4-2,,Marc Albrighton
32421864,10332801,42,6838.0,,16,88,,4-1,,James Maddison 
32421885,10332801,42,612.0,1182.0,18,84,,,,Jonny Evans 
32421882,10332801,52,1834.0,186766.0,18,78,,,,Lewis Cook
76455984,10332801,42,944.0,,21,69,,,Roughing,Wes Morgan
32421880,10332801,52,1052.0,9808.0,18,68,,,,Simon Francis
32421851,10332801,52,2712.0,1029.0,14,19,,1-0,,Ryan Fraser
32421892,10332801,42,2884.0,,19,12,,,Roughing,Harry Maguire
32421902,10332801,42,944.0,,19,45,2.0,,Tripping,Wes Morgan
32421909,10332801,52,568.0,,19,79,,,Tripping,Dan Gosling
32421904,10332801,42,169.0,,19,70,,,Unsportsmanlike conduct,Kasper Schmeichel
32421907,10332801,52,1065.0,,19,71,,,Roughing,Callum Wilson
32421896,10332801,52,186766.0,,19,29,,,Roughing,J. Lerma
32421818,10332802,18,1331.0,798.0,14,43,,2-1,,Eden Hazard
32421841,10332802,18,1317.0,1923.0,18,68,,,,Willian
32421835,10332802,69,899.0,1842.0,18,46,,,,J. Richards
32421839,10332802,18,968.0,73147.0,18,50,,,,Ross Barkley
32421815,10332802,18,1331.0,798.0,14,37,,1-1,,Eden Hazard
32421843,10332802,69,172757.0,3140.0,18,71,,,,Callum Paterson
32421847,10332802,69,2610.0,320.0,18,77,,,,Gary Madine
32421823,10332802,18,1331.0,,16,80,,3-1,,Eden Hazard
32421830,10332802,18,1317.0,,14,83,,4-1,,Willian
32421852,10332802,18,129440.0,1331.0,18,84,,,,Davide Zappacosta
32421804,10332802,69,2311.0,3057.0,14,16,,0-1,,Sol Bamba
32421873,10332803,1,870.0,204697.0,18,82,,,,Robert Snodgrass
32421855,10332803,13,814.0,5013.0,14,45,2.0,1-2,,Dejan Joksimovic
32421859,10332803,13,205595.0,967.0,18,44,,,,Bernard
32421850,10332803,1,204697.0,156.0,14,31,,0-2,,Andriy Yarmolenko
32421862,10332803,1,1922.0,1139.0,18,64,,,,Michail Antonio
32421865,10332803,13,4607.0,45863.0,18,69,,,,Oumar Niasse
32421868,10332803,1,1043.0,156.0,18,71,,,,Carlos Sánchez
32421871,10332803,13,5321.0,53.0,18,77,,,,Ademola Lookman
32421857,10332803,1,1139.0,1517.0,14,61,,1-3,,Marko Arnautovic 
32421846,10332803,1,204697.0,1139.0,14,11,,0-1,,Andriy Yarmolenko
32421889,10332803,1,5273.0,,19,75,,,Holding,Declan Rice
32421878,10332803,1,1941.0,,19,40,,,Roughing,Arthur Masuaku
32421895,10332803,1,870.0,,19,90,1.0,,Tripping,Robert Snodgrass
32421881,10332803,1,204697.0,,19,51,,,Holding,Andriy Yarmolenko
32421876,10332803,13,5141.0,,19,18,,,Holding,Dominic Calvert-Lewin
32421884,10332803,1,237.0,,19,53,,,Tripping,Pablo Zabaleta
32421899,10332803,13,205595.0,,19,90,4.0,,Tripping,Bernard
32421643,10332804,251,62250.0,24613.0,18,78,,,,Laurent Depoitre
32421622,10332804,251,96775.0,3264.0,18,68,,,,Adama Diakhaby
32421678,10332804,51,927.0,1249.0,18,90,2.0,,,Jeffrey Schlupp
32421609,10332804,51,1108.0,1038.0,14,38,,0-1,,Wilfried Zaha
32421662,10332804,251,63050.0,3294.0,18,78,,,,Isaac Mbenza
32421721,10332804,51,1108.0,,19,29,,,Roughing,Wilfried Zaha
32421704,10332804,251,24613.0,,19,27,,,Tripping,Zanka
32421691,10332804,51,498.0,,19,11,,,Tripping,James McArthur
32421746,10332805,11,96804.0,96518.0,18,56,,,,Frank Anguissa
32421674,10332805,9,4783.0,1408.0,14,2,,1-0,,Leroy Sané
32421727,10332805,9,5329.0,1359.0,18,54,,,,Gabriel Jesus 
32421722,10332805,9,802.0,1359.0,14,47,,3-0,,Raheem Sterling 
32421759,10332805,9,4842.0,166.0,18,67,,,,Ilkay Gündogan
32421766,10332805,11,2970.0,186488.0,18,69,,,,Floyd Ayité
32421703,10332805,9,294.0,,14,21,,2-0,,David Silva
32421776,10332805,9,971.0,802.0,18,74,,,,Riyad Mahrez
32421812,10332806,19,627.0,569.0,18,80,,,,Danny Welbeck 
32421747,10332806,19,1430.0,,14,58,,0-2,,M. Özil
32421806,10332806,20,32391.0,1061.0,18,79,,,,Yoshinori Muto
32421781,10332806,19,130022.0,97087.0,18,46,,,,Lucas Torreira
32421768,10332806,20,360.0,2985.0,18,46,,,,Ciaran Clark
32421755,10332806,20,360.0,1310.0,14,90,1.0,1-2,,Ciaran Clark
32421796,10332806,19,1835.0,31739.0,18,69,,,,Henrikh Mkhitaryan
32421789,10332806,20,4265.0,3071.0,18,69,,,,Kenedy
32421737,10332806,19,1887.0,,14,49,,0-1,,Granit Xhaka
32421883,10332807,65,483.0,1450.0,18,84,,,,Steven Davis 
32421874,10332807,65,5361.0,722.0,18,76,,,,Manolo Gabbiadini
32421869,10332807,78,1129.0,,16,90,,2-2,,Glenn Murray
32421879,10332807,65,1155.0,150759.0,18,76,,,,James Ward-Prowse
32421863,10332807,65,1450.0,,16,65,,2-0,,D. Ings
32421860,10332807,65,1744.0,,14,35,,1-0,,Pierre-Emile Höjbjerg 
32421877,10332807,78,24803.0,96870.0,18,76,,,,J. Locadia
32421870,10332807,78,25147.0,2423.0,18,71,,,,Alireza Jahanbakhsh
32421866,10332807,78,1415.0,926.0,14,67,,2-1,,Shane Duffy 
32421897,10332807,78,926.0,,19,90,1.0,,Unsportsmanlike conduct,Anthony Knockaert
32421886,10332807,65,1362.0,,19,56,,,Foul,Cédric Soares
32421890,10332807,78,2723.0,,19,77,,,Roughing,Dale Stephens
32421893,10332807,65,1131.0,,19,86,,,Delay of game,A. McCarthy
32421901,10332807,78,24803.0,,19,90,2.0,,Foul,J. Locadia
32421845,10332808,8,323.0,1461.0,18,74,,,,Jordan Henderson
32421831,10332808,8,1461.0,,14,54,,0-2,,Roberto Firmino
32421856,10332808,8,1920.0,1917.0,18,90,,,,Joel Matip
32421833,10332808,6,941.0,992.0,14,90,3.0,1-2,,Erik Lamela
32421854,10332808,6,1172.0,916.0,18,83,,,,Victor Wanyama
32421849,10332808,8,622.0,32640.0,18,83,,,,Daniel Sturridge
32421842,10332808,6,4313.0,1711.0,18,73,,,,Heung-min Son
32421838,10332808,6,941.0,852.0,18,60,,,,Erik Lamela
32421826,10332808,8,1365.0,,14,39,,0-1,,Georginio Wijnaldum 
32421918,10332809,14,455376.0,1300.0,18,84,,,,Scott McTominay
32421917,10332809,25,129704.0,1253.0,18,84,,,,Adam Masina 
32421916,10332809,25,185579.0,1374.0,18,72,,,,Kiko Femenía
32421922,10332809,25,4766.0,537.0,18,88,,,,Isaac Success
32421924,10332809,14,1849.0,208.0,18,90,2.0,,,E. Bailly
32421914,10332809,14,1829.0,820.0,18,71,,,,Anthony Martial
32421908,10332809,14,995.0,,14,35,,0-1,,Romelu Lukaku 
32421910,10332809,14,747.0,420.0,14,38,,0-2,,Chris Smalling
32421913,10332809,25,1625.0,2144.0,14,65,,1-2,,Andre Gray
76456009,10332809,14,1335.0,,21,90,3.0,,Tripping,Nemanja Matić
32421928,10332809,25,1253.0,,19,36,,,Unsportsmanlike conduct,José Holebas
32421932,10332809,14,208.0,,19,81,,,Tripping,Antonio Valencia
32421929,10332809,14,1335.0,,19,70,,,Foul,Nemanja Matić
32421926,10332809,25,1276.0,,19,34,,,Tripping,Étienne Capoue
32421921,10332810,29,4241.0,6563.0,18,66,,,,Adama Traoré
32421925,10332810,29,160116.0,160217.0,18,76,,,,Léo Bonatini
32421927,10332810,27,862.0,2361.0,18,79,,,,Ashley Westwood 
32421930,10332810,29,7926.0,159917.0,18,88,,,,M. Gibbs-White
32421923,10332810,27,914.0,505.0,18,70,,,,C. Wood
32421919,10332810,29,160217.0,3884.0,14,61,,1-0,,Raúl Jiménez
32421920,10332810,27,1148.0,1448.0,18,56,,,,M. Vydra
32421935,10332810,27,1611.0,,19,68,,,Tripping,Jóhann Berg Gudmundsson
32421933,10332810,27,1156.0,,19,37,,,Holding,J. Cork
32421931,10332810,27,361.0,,19,28,,,Holding,Phil Bardsley
32421938,10332810,27,3300.0,,19,82,,,Tripping,Charlie Taylor
32421941,10332810,29,159699.0,,19,86,,,Foul,Rúben Neves
32421936,10332810,29,159917.0,,19,72,,,Tripping,Diogo Jota 
32421903,10332811,13,45863.0,5141.0,18,72,,,,Cenk Tosun
32421900,10332811,13,205595.0,53.0,18,72,,,,Bernard
32421891,10332811,19,31739.0,569.0,14,59,,2-0,,Pierre-Emerick Aubameyang
32421898,10332811,19,1881.0,31739.0,18,69,,,,Alex Iwobi
32421887,10332811,19,95334.0,569.0,14,56,,1-0,,Alexandre Lacazette
32421905,10332811,19,627.0,569.0,18,80,,,,Danny Welbeck 
32421894,10332811,19,1901.0,31049.0,18,39,,,,R. Holding
32421915,10332811,19,31049.0,,19,30,,,Tripping,Sokratis Papastathopoulos
32421911,10332811,13,95368.0,,19,27,,,Roughing,L. Digne
32421906,10332811,19,130022.0,,19,15,,,Roughing,Lucas Torreira
32421943,10332812,78,2923.0,2723.0,18,21,,,,B. Kayal
32421942,10332812,78,926.0,1415.0,14,90,3.0,1-2,,Anthony Knockaert
32421945,10332812,78,25147.0,2423.0,18,73,,,,Alireza Jahanbakhsh
32421944,10332812,6,941.0,4313.0,18,68,,,,Erik Lamela
32421937,10332812,6,997.0,,16,42,,0-1,,Harry Kane
32421940,10332812,6,941.0,1271.0,14,76,,0-2,,Erik Lamela
32421946,10332812,6,922.0,95998.0,18,78,,,,Dele Alli
32421947,10332812,78,24803.0,96870.0,18,79,,,,J. Locadia
32421952,10332812,78,96870.0,,19,74,,,Tripping,Yves Bissouma
32421948,10332812,6,1016.0,,19,49,,,Holding,Kieran Trippier
32421950,10332812,78,2923.0,,19,61,,,Roughing,B. Kayal
32421962,10332813,52,1052.0,186954.0,18,46,,,,Simon Francis
32421957,10332813,27,244.0,1611.0,14,41,,2-0,,Aaron Lennon
32421964,10332813,52,513.0,1065.0,18,68,,,,Junior Stanislas
32421968,10332813,52,31.0,1095.0,18,78,,,,Jermain Defoe
32421961,10332813,27,1448.0,244.0,14,88,,4-0,,A. Barnes
32421958,10332813,27,1448.0,,14,83,,3-0,,A. Barnes
32421963,10332813,27,914.0,1148.0,18,60,,,,C. Wood
32421965,10332813,27,1448.0,505.0,18,69,,,,A. Barnes
32421955,10332813,27,1148.0,,14,39,,1-0,,M. Vydra
32421970,10332813,27,896.0,,19,31,,,Foul,Matthew Lowton
32421972,10332813,27,862.0,,19,56,,,Tripping,Ashley Westwood 
32422028,10332814,9,971.0,1359.0,18,61,,,,Riyad Mahrez
32422023,10332814,9,971.0,4842.0,14,67,,0-4,,Riyad Mahrez
32422014,10332814,9,96353.0,4783.0,14,35,,0-2,,Bernardo Silva
32422031,10332814,9,982.0,1408.0,18,74,,,,John Stones
32422032,10332814,69,2872.0,261.0,18,75,,,,Josh Murphy
32422024,10332814,9,971.0,,14,89,,0-5,,Riyad Mahrez
32422012,10332814,9,1359.0,96353.0,14,32,,0-1,,Sergio Agüero
32422030,10332814,9,336133.0,4842.0,18,69,,,,Phil Foden
32422026,10332814,69,899.0,2303.0,18,51,,,,J. Richards
32422029,10332814,69,3017.0,320.0,18,63,,,,K. Zohorè
32422020,10332814,9,4842.0,802.0,14,44,,0-3,,Ilkay Gündogan
32422035,10332814,9,1408.0,,19,60,,,Tripping,Fernandinho
32422033,10332814,69,3022.0,,19,45,1.0,,Roughing,J. Ralls
32421951,10332815,51,31840.0,1243.0,18,63,,,,Max Meyer
32421954,10332815,20,1015.0,1061.0,18,73,,,,Christian Atsu
32421953,10332815,51,25514.0,1038.0,18,71,,,,Alexander Sörloth
32421949,10332815,20,1468.0,1651.0,18,46,,,,Joselu
32421956,10332815,20,32391.0,1396.0,18,81,,,,Yoshinori Muto
32421960,10332815,51,336.0,,19,51,,,Tripping,James Tomkins
32421959,10332815,20,4317.0,,19,36,,,Tripping,DeAndre Yedlin
32421967,10332816,11,1366.0,186488.0,14,78,,1-1,,Aleksandar Mitrović 
32421966,10332816,25,1625.0,2332.0,14,2,,0-1,,Andre Gray
32421971,10332816,11,2945.0,4943.0,18,46,,,,Denis Odoi
32421969,10332816,11,2970.0,1840.0,18,46,,,,Floyd Ayité
32421973,10332816,11,96804.0,7007.0,18,64,,,,Frank Anguissa
32421975,10332816,25,4766.0,1625.0,18,80,,,,Isaac Success
32421977,10332816,25,191301.0,4764.0,18,90,,,,Ken Sema
32421974,10332816,25,185579.0,2332.0,18,70,,,,Kiko Femenía
32421985,10332816,25,1253.0,,19,58,,,Tripping,José Holebas
32421984,10332816,11,4601.0,,19,32,,,Tripping,Timothy Fosu-Mensah
32421980,10332816,11,4943.0,,19,30,,,Tripping,Alfie Mawson
32421989,10332817,251,96775.0,3264.0,18,57,,,,Adama Diakhaby
32421983,10332817,42,1182.0,1488.0,14,75,,3-1,,Jamie Vardy
32421978,10332817,42,1488.0,1182.0,14,19,,1-1,,Kelechi Iheanacho
32421976,10332817,251,24613.0,62250.0,14,5,,0-1,,Zanka
32421990,10332817,251,2829.0,24508.0,18,72,,,,Alex Pritchard
32421986,10332817,42,1572.0,95860.0,18,46,,,,Demarai Gray
32421992,10332817,42,174.0,1488.0,18,77,,,,Marc Albrighton
32421996,10332817,42,1212.0,6838.0,18,85,,,,Shinji Okazaki
32421981,10332817,42,6838.0,,14,66,,2-1,,James Maddison 
32422003,10332817,251,24508.0,,19,47,,,Tripping,Terence Kongolo
32422001,10332817,42,95860.0,,19,43,,,Tripping,Rachid Ghezzal 
32421999,10332817,42,5319.0,,19,18,,,Roughing,Wilfred Ndidi
32422002,10332818,8,4125.0,,14,45,3.0,3-0,,Mohamed Salah
32422011,10332818,8,32640.0,1365.0,18,70,,,,Naby Keïta
32421998,10332818,8,1920.0,1917.0,14,21,,2-0,,Joel Matip
32422007,10332818,65,155138.0,1505.0,18,55,,,,Jan Bednarek
32421995,10332818,8,25088.0,,15,10,,1-0,,Wesley Hoedt
32422015,10332818,65,1068.0,722.0,18,79,,,,Charlie Austin
32422006,10332818,65,172357.0,1387.0,18,55,,,,Stuart Armstrong
32422009,10332818,8,1453.0,1743.0,18,55,,,,Joe Gomez
32422004,10332818,8,197.0,1714.0,18,46,,,,James Milner 
32422017,10332818,65,1505.0,,19,34,,,Tripping,Oriol Romeu
32422019,10332818,65,96017.0,,19,56,,,Roughing,Mario Lemina
32422016,10332819,14,1004.0,820.0,18,75,,,,Andreas Pereira
32422010,10332819,14,1829.0,205411.0,18,63,,,,Anthony Martial
32422018,10332819,29,4241.0,6563.0,18,75,,,,Adama Traoré
32422021,10332819,29,7144.0,96102.0,18,80,,,,Romain Saïss
32422022,10332819,29,7926.0,159917.0,18,87,,,,M. Gibbs-White
32422008,10332819,29,96102.0,160217.0,14,53,,1-1,,João Moutinho
32422013,10332819,14,846.0,1300.0,18,63,,,,Juan Mata
32422005,10332819,14,205411.0,1992.0,14,18,,1-0,,Fred
32422027,10332819,29,159699.0,,19,61,,,Roughing,Rúben Neves
32422025,10332819,14,955.0,,19,40,,,Holding,Luke Shaw
32421988,10332820,1,870.0,129454.0,18,74,,,,Robert Snodgrass
32421982,10332820,1,4801.0,1922.0,18,65,,,,Lucas Pérez
32421993,10332820,1,1043.0,156.0,18,85,,,,Carlos Sánchez
32421991,10332820,18,968.0,73147.0,18,79,,,,Ross Barkley
32421979,10332820,18,129660.0,798.0,18,65,,,,Álvaro Morata
32421987,10332820,18,334.0,31837.0,18,69,,,,Gary Cahill
32421997,10332820,1,129454.0,,19,52,,,Tripping,Felipe Anderson
32421994,10332820,18,1193.0,,19,50,,,Tripping,N'Golo Kanté 
32422000,10332820,1,870.0,,19,90,3.0,,Roughing,Robert Snodgrass
32422047,10332821,52,513.0,,16,87,,2-1,,Junior Stanislas
32422049,10332821,52,568.0,9808.0,18,58,,,,Dan Gosling
32422052,10332821,51,1243.0,31840.0,18,84,,,,Cheikhou Kouyaté 
32422053,10332821,52,513.0,1029.0,18,84,,,,Junior Stanislas
32422050,10332821,51,927.0,498.0,18,77,,,,Jeffrey Schlupp
32422051,10332821,51,25514.0,1038.0,18,82,,,,Alexander Sörloth
32422045,10332821,51,712.0,1108.0,14,55,,1-1,,Patrick van Aanholt
32422043,10332821,52,9808.0,1065.0,14,5,,1-0,,David Brooks 
32422058,10332821,52,186766.0,,19,90,3.0,,Unsportsmanlike conduct,J. Lerma
32422059,10332821,51,336.0,,19,90,3.0,,Unsportsmanlike conduct,James Tomkins
32422057,10332821,51,1243.0,,19,90,3.0,,Unsportsmanlike conduct,Cheikhou Kouyaté 
32422055,10332821,51,1249.0,,19,76,,,Foul,Andros Townsend 
32422056,10332821,51,1386.0,,19,86,,,Foul,Mamadou Sakho
32422060,10332821,52,2712.0,,19,90,5.0,,Unsportsmanlike conduct,Ryan Fraser
32422054,10332821,52,9808.0,,19,29,,,Foul,David Brooks 
32422039,10332822,25,4766.0,1625.0,18,72,,,,Isaac Success
32422038,10332822,19,1881.0,569.0,18,63,,,,Alex Iwobi
32422041,10332822,25,185579.0,187225.0,18,84,,,,Kiko Femenía
32422040,10332822,19,627.0,31739.0,18,77,,,,Danny Welbeck 
32422034,10332822,19,537.0,,15,81,,1-0,,Craig Cathcart
32422036,10332822,19,1430.0,95334.0,14,83,,2-0,,M. Özil
32422037,10332822,19,31342.0,84.0,18,45,3.0,,,Bernd Leno
32422042,10332822,25,1250.0,,19,31,,,Roughing,Troy Deeney
32422044,10332822,19,130022.0,,19,45,,,Roughing,Lucas Torreira
32422048,10332822,25,2144.0,,19,79,,,Holding,Abdoulaye Doucouré
32422046,10332822,19,3817.0,,19,62,,,Unsportsmanlike conduct,Nurgzay Khayrulin
32422067,10332823,69,2610.0,3022.0,18,79,,,,Gary Madine
32422065,10332823,69,320.0,3017.0,18,71,,,,Danny Ward
32422061,10332823,27,1611.0,862.0,14,51,,0-1,,Jóhann Berg Gudmundsson
